fecha_hora,codigo,asignatura,grupo,cupos_disponibles
2026-07-26T04:45+00:00,2015734,Programación de computadores,(12) Grupo 12,0
2026-07-26T04:45+00:00,2015734,Programación de computadores,(13) Grupo 13,4
2026-07-26T04:45+00:00,2015734,Programación de computadores,(2) Grupo 2,13
2026-07-26T04:45+00:00,2015734,Programación de computadores,(3) Grupo 3,7
2026-07-26T04:45+00:00,2015734,Programación de computadores,(5) Grupo 5,7
2026-07-26T04:45+00:00,2015734,Programación de computadores,(6) Grupo 6,11
2026-07-26T04:45+00:00,2015734,Programación de computadores,(7) Grupo 7 - Virtual,22
2026-07-26T04:45+00:00,2015734,Programación de computadores,(8) Grupo 8 - Virtual,1
2026-07-26T04:45+00:00,2015734,Programación de computadores,(9) Grupo 9 - Virtual,13
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(1) Grupo 1,11
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(2) Grupo 2 - Reserva validación PC,5
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(3) Grupo 3,9
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(4) Grupo 4,14
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(5) Grupo 5 - Reserva validación PC,8
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(6) Grupo 6 - Virtual - Reserva validación PC,8
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(7) Grupo 7,8
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(8) Grupo 8 - Reserva validación PC,3
2026-07-26T04:45+00:00,2016375,Programación orientada a objetos,(9) Grupo 9 - Reserva validación PC,6
2026-07-26T04:45+00:00,2015973,Saneamiento ambiental,(1) Grupo 1,0
2026-07-26T04:45+00:00,2015973,Saneamiento ambiental,(2) Grupo 2,0
2026-07-26T04:45+00:00,2015973,Saneamiento ambiental,(3) Grupo 3,1
2026-07-26T04:45+00:00,2022761,SIG para Ingeniería Civil,(1) Grupo 1,5
2026-07-26T04:45+00:00,2022761,SIG para Ingeniería Civil,(2) Grupo 2,2
2026-07-26T04:45+00:00,2022761,SIG para Ingeniería Civil,(3) Grupo 3,2
2026-07-26T04:45+00:00,2022761,SIG para Ingeniería Civil,(4) Grupo 4,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(1) Grupo 1,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(10) Grupo 10,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(11) Grupo 11,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(12) Grupo 12,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(13) Grupo 13,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(14) Grupo 14,1
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(15) Grupo 15,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(16) Grupo 16,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(17) Grupo 17,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(18) Grupo 18,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(19) Grupo 19,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(2) Grupo 2,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(3) Grupo 3,5
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(4) Grupo 4,5
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(5) Grupo 5,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(6) Grupo 6,5
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(7) Grupo 7,3
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(8) Grupo 8,4
2026-07-26T04:45+00:00,2015296,Trabajo de Grado,(9) Grupo 9,3
2026-07-26T04:45+00:00,2015977,Transporte Sostenible,(1) Grupo 1,2
2026-07-28T04:31+00:00,2015229,Colombia Contemporánea,(BCA_318) cierre anticipado grupo 1,0
2026-07-28T04:31+00:00,2015229,Colombia Contemporánea,(CARI) Grupo 1 PEAMA Caribe,2
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(1) Grupo 1,9
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(2) Grupo 2,3
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(3) Grupo 3,2
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(4) Grupo 4,4
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(5) Grupo 5,0
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(6) Grupo 6,4
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(7) Grupo 7,10
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(8) Grupo 8,3
2026-07-28T04:31+00:00,1000044-B,Inglés I- Semestral,(9) Grupo 9,3
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(1) Grupo 1,4
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(10) Grupo 10,7
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(11) Grupo 11,10
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(12) Grupo 12,6
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(13) Grupo 13,7
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(14) Grupo 14,10
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(15) Grupo 15,14
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(16) Grupo 16,11
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(2) Grupo 2,0
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(3) Grupo 3,9
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(4) Grupo 4,12
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(5) Grupo 5,2
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(6) Grupo 6,3
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(7) Grupo 7,8
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(8) Grupo 8,10
2026-07-28T04:31+00:00,1000045-B,Inglés II - Semestral,(9) Grupo 9,26
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(1) Grupo 1,10
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(10) Grupo 10,6
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(11) Grupo 11,8
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(12) Grupo 12,2
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(13) Grupo 13,3
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(14) Grupo 14,4
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(15) Grupo 15,3
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(16) Grupo 16,1
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(17) Grupo 17,17
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(18) Grupo 18,15
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(2) Grupo 2,1
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(3) Grupo 3,15
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(4) Grupo 4,11
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(5) Grupo 5,3
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(6) Grupo 6,7
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(7) Grupo 7,5
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(8) Grupo 8,4
2026-07-28T04:31+00:00,1000046-B,Inglés III - Semestral,(9) Grupo 9,16
2026-07-28T04:31+00:00,1000052-B,Inglés Intensivo I y II,(1) Grupo 1,11
2026-07-28T04:31+00:00,1000052-B,Inglés Intensivo I y II,(2) Grupo 2,11
2026-07-28T04:31+00:00,1000052-B,Inglés Intensivo I y II,(3) Grupo 3,19
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(1) Grupo 1,11
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(2) Grupo 2,4
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(3) Grupo 3,9
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(4) Grupo 4,13
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(5) Grupo 5,23
2026-07-28T04:31+00:00,1000053-B,Inglés Intensivo III y IV,(6) Grupo 6,5
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(1) Grupo 1,11
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(10) Grupo 10,2
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(11) Grupo 11,8
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(12) Grupo 12,5
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(13) Grupo 13,5
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(14) Grupo 14,1
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(15) Grupo 15,8
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(16) Grupo 16,7
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(17) Grupo 17,11
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(18) Grupo 18,6
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(19) Grupo 19,14
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(2) Grupo 2,5
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(20) Grupo 20,12
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(21) Grupo 21,16
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(22) Grupo 22,15
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(3) Grupo 3,6
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(4) Grupo 4,14
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(5) Grupo 5,8
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(6) Grupo 6,1
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(7) Grupo 7,2
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(8) Grupo 8,7
2026-07-28T04:31+00:00,1000047-B,Inglés IV- Semestral,(9) Grupo 9,17
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(BCA_302) Cierre anticipado grupo 6,0
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(1) Grupo 1 - Clase Presencial,6
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(10) Grupo 10 - Clase presencial,3
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(2) Grupo 2 - Clase Presencial,0
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(3) Grupo 3 - Clase Presencial,0
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(4) Grupo 4 - Clase Presencial,2
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(5) Grupo 5 - Clase Presencial,1
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(6) Grupo 6 - Clase Presencial,8
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(7) Grupo 7 - Clase Presencial,1
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(8) Grupo 8 - Clase Presencial,1
2026-07-28T04:31+00:00,1000002-B,Lecto-Escritura,(9) Grupo 9 - Clase Presencial,18
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(1) Grupo 1,9
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(2) Grupo 2,3
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(3) Grupo 3,2
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(4) Grupo 4,4
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(5) Grupo 5,0
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(6) Grupo 6,4
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(7) Grupo 7,10
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(8) Grupo 8,3
2026-07-30T04:24+00:00,1000044-B,Inglés I- Semestral,(9) Grupo 9,3
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(1) Grupo 1,4
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(10) Grupo 10,7
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(11) Grupo 11,10
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(12) Grupo 12,6
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(13) Grupo 13,7
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(14) Grupo 14,10
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(15) Grupo 15,15
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(16) Grupo 16,11
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(2) Grupo 2,0
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(3) Grupo 3,9
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(4) Grupo 4,13
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(5) Grupo 5,2
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(6) Grupo 6,3
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(7) Grupo 7,8
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(8) Grupo 8,10
2026-07-30T04:24+00:00,1000045-B,Inglés II - Semestral,(9) Grupo 9,26
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(1) Grupo 1,10
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(10) Grupo 10,6
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(11) Grupo 11,8
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(12) Grupo 12,2
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(13) Grupo 13,3
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(14) Grupo 14,4
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(15) Grupo 15,3
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(16) Grupo 16,2
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(17) Grupo 17,17
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(18) Grupo 18,15
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(2) Grupo 2,1
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(3) Grupo 3,15
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(4) Grupo 4,11
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(5) Grupo 5,3
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(6) Grupo 6,7
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(7) Grupo 7,5
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(8) Grupo 8,4
2026-07-30T04:24+00:00,1000046-B,Inglés III - Semestral,(9) Grupo 9,16
2026-07-30T04:24+00:00,1000052-B,Inglés Intensivo I y II,(1) Grupo 1,11
2026-07-30T04:24+00:00,1000052-B,Inglés Intensivo I y II,(2) Grupo 2,11
2026-07-30T04:24+00:00,1000052-B,Inglés Intensivo I y II,(3) Grupo 3,19
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(1) Grupo 1,11
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(2) Grupo 2,4
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(3) Grupo 3,9
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(4) Grupo 4,13
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(5) Grupo 5,23
2026-07-30T04:24+00:00,1000053-B,Inglés Intensivo III y IV,(6) Grupo 6,5
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(1) Grupo 1,11
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(10) Grupo 10,2
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(11) Grupo 11,8
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(12) Grupo 12,5
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(13) Grupo 13,5
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(14) Grupo 14,1
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(15) Grupo 15,8
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(16) Grupo 16,7
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(17) Grupo 17,11
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(18) Grupo 18,6
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(19) Grupo 19,14
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(2) Grupo 2,5
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(20) Grupo 20,12
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(21) Grupo 21,16
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(22) Grupo 22,15
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(3) Grupo 3,6
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(4) Grupo 4,14
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(5) Grupo 5,8
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(6) Grupo 6,1
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(7) Grupo 7,2
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(8) Grupo 8,7
2026-07-30T04:24+00:00,1000047-B,Inglés IV- Semestral,(9) Grupo 9,17
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(BCA_302) Cierre anticipado grupo 6,0
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(1) Grupo 1 - Clase Presencial,6
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(10) Grupo 10 - Clase presencial,3
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(2) Grupo 2 - Clase Presencial,1
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(3) Grupo 3 - Clase Presencial,1
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(4) Grupo 4 - Clase Presencial,2
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(5) Grupo 5 - Clase Presencial,1
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(6) Grupo 6 - Clase Presencial,8
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(7) Grupo 7 - Clase Presencial,1
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(8) Grupo 8 - Clase Presencial,1
2026-07-30T04:24+00:00,1000002-B,Lecto-Escritura,(9) Grupo 9 - Clase Presencial,18
2026-07-31T04:46+00:00,2015938,Acueductos,(1) Grupo 1,3
2026-07-31T04:46+00:00,2015938,Acueductos,(2) Grupo 2,7
2026-07-31T04:46+00:00,2015938,Acueductos,(3) Grupo 3,1
2026-07-31T04:46+00:00,2015938,Acueductos,(4) Grupo 4,2
2026-07-31T04:46+00:00,2015939,Alcantarillados,(1) Grupo 1,0
2026-07-31T04:46+00:00,2015939,Alcantarillados,(2) Grupo 2,1
2026-07-31T04:46+00:00,2015939,Alcantarillados,(3) Grupo 3,1
2026-07-31T04:46+00:00,2015939,Alcantarillados,(4) Grupo 4,2
2026-07-31T04:46+00:00,2015939,Alcantarillados,(5) Grupo 5,3
2026-07-31T04:46+00:00,2015940,Análisis estructural aplicado,(BCA_0103) Cierre Anticipado Grupo 2,0
2026-07-31T04:46+00:00,2015940,Análisis estructural aplicado,(BCA_0434) Cierre Naticipado Grupo 3,0
2026-07-31T04:46+00:00,2015940,Análisis estructural aplicado,(1) Grupo 1,9
2026-07-31T04:46+00:00,2015940,Análisis estructural aplicado,(2) Grupo 2,3
2026-07-31T04:46+00:00,2015940,Análisis estructural aplicado,(3) Grupo 3,1
2026-07-31T04:46+00:00,2015941,Análisis estructural básico,(1) Grupo 1,1
2026-07-31T04:46+00:00,2015941,Análisis estructural básico,(2) Grupo 2,5
2026-07-31T04:46+00:00,2015941,Análisis estructural básico,(3) Grupo 3,0
2026-07-31T04:46+00:00,2015941,Análisis estructural básico,(4) Grupo 4,3
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(1) Grupo 1,14
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(10) Grupo 10,7
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(11) Grupo 11,8
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(12) Grupo 12,4
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(13) Grupo 13,4
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(14) Grupo 14,14
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(16) Grupo 16,8
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(17) Grupo 17,3
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(19) Grupo 19,11
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(2) Grupo 2,11
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(20) Grupo 20,7
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(21) Grupo 21,8
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(22) Grupo 22,7
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(23) Grupo 23,0
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(24) Grupo 24,5
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(25) Grupo 25,3
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(26) Grupo 26,5
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(27) Grupo 27,6
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(28) Grupo 28,20
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(29) Grupo 29,27
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(3) Grupo 3,14
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(30) Grupo 30,9
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(32) Grupo 32,11
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(4) Grupo 4,7
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(5) Grupo 5,12
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(6) Grupo 6,7
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(7) Grupo 7,3
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(8) Grupo 8,9
2026-07-31T04:46+00:00,1000004-B,Cálculo diferencial,(9) Grupo 9,3
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(1) Grupo 1,19
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(10) Grupo 10,19
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(11) Grupo 11,16
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(12) Grupo 12,3
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(13) Grupo 13,7
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(14) Grupo 14,1
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(15) Grupo 15,9
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(16) Grupo 16,0
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(17) Grupo 17,2
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(2) Grupo 2,6
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(3) Grupo 3,3
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(4) Grupo 4,37
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(5) Grupo 5,11
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(6) Grupo 6,6
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(7) Grupo 7,62
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(8) Grupo 8,17
2026-07-31T04:46+00:00,1000006-B,Cálculo en varias variables,(9) Grupo 9,0
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(1) Grupo 1,0
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(10) Grupo 10,1
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(12) Grupo 12,9
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(13) Grupo 13,27
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(14) Grupo 14,27
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(15) Grupo 15,6
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(16) Grupo 16,9
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(17) Grupo 17,0
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(18) Grupo 18,0
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(19) Grupo 19,9
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(2) Grupo 2,23
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(20) Grupo 20,9
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(21) Grupo 21,14
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(22) Grupo 22,29
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(3) Grupo 3,33
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(4) Grupo 4,7
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(6) Grupo 6,5
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(7) Grupo 7,0
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(8) Grupo 8,8
2026-07-31T04:46+00:00,1000005-B,Cálculo Integral,(9) Grupo 9,1
2026-07-31T04:46+00:00,2015229,Colombia Contemporánea,(BCA_318) cierre anticipado grupo 1,0
2026-07-31T04:46+00:00,2015229,Colombia Contemporánea,(CARI) Grupo 1 PEAMA Caribe,2
2026-07-31T04:46+00:00,2015943,Construcción de edificaciones,(1) Grupo 1,1
2026-07-31T04:46+00:00,2015944,Construcción de Infraestructura Vial,(BCA_0436) Cierre Anticipado Grupo 1,0
2026-07-31T04:46+00:00,2015944,Construcción de Infraestructura Vial,(1) Grupo 1,3
2026-07-31T04:46+00:00,2015711,Dibujo básico,(10) 2015711-10 Dibujo básico,10
2026-07-31T04:46+00:00,2015711,Dibujo básico,(11) 2015711-11 Dibujo básico,12
2026-07-31T04:46+00:00,2015711,Dibujo básico,(14) 2015711-14 Dibujo básico,8
2026-07-31T04:46+00:00,2015711,Dibujo básico,(4) 2015711-4 Dibujo básico,11
2026-07-31T04:46+00:00,2015711,Dibujo básico,(5) 2015711-5 Dibujo básico,6
2026-07-31T04:46+00:00,2015711,Dibujo básico,(7) 2015711-7 Dibujo básico,22
2026-07-31T04:46+00:00,2015711,Dibujo básico,(8) 2015711-8 Dibujo básico,9
