codigo_asignatura,asignatura,planes,tipologia,creditos,grupo,actividad,profesores,cupos_disponibles,jornada,dia,hora_inicio,hora_fin,salon,edificio,tipo_espacio,salon_nombre,fecha
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Carlos Efren Villamizar Mogollon,0,DIURNO,JUEVES,16:00,18:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Carlos Efren Villamizar Mogollon,0,DIURNO,SÁBADO,07:00,11:00,564-203,564 - Gloria Amparo Galeano Garcés,,SALON 203,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,,Ana Milena Ladino Rojas,0,DIURNO,LUNES,18:00,20:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,,Ana Milena Ladino Rojas,0,DIURNO,MARTES,18:00,20:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,,Ana Milena Ladino Rojas,0,DIURNO,MIÉRCOLES,18:00,20:00,453-313,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-313,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,,Ana Milena Ladino Rojas,0,DIURNO,JUEVES,18:00,20:00,453-411,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-411,27/08/2026 - 12/12/2026
2027096,Français intensif II - internationalisation,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,,Ana Milena Ladino Rojas,0,DIURNO,SÁBADO,07:00,11:00,454-204,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-204,27/08/2026 - 12/12/2026
2022625,Francés I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Francés Electivo I,CLASE TEORICA,Ceymy De Los Angeles Rodriguez Forero,25,DIURNO,LUNES,14:00,16:00,212-110,212 - José Agustín Blanco Barros,SALON,AULA 110,27/08/2026 - 12/12/2026
2022625,Francés I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Francés Electivo I,CLASE TEORICA,Ceymy De Los Angeles Rodriguez Forero,25,DIURNO,MIÉRCOLES,14:00,16:00,225-103,225 - Rogelio Salmona,SALON,SALON 103,27/08/2026 - 12/12/2026
2022626,Francés II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Francés Electivo II,CLASE TEORICA,Nadid Hernandez Hernandez,25,DIURNO,,,,,,,,
2022627,Francés III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Francés Electivo III,CLASE TEORICA,Fabio Alejandro Pulido Sandoval,25,DIURNO,MARTES,16:00,18:00,225-102,225 - Rogelio Salmona,SALON,SALON 102,27/08/2026 - 12/12/2026
2022627,Francés III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Francés Electivo III,CLASE TEORICA,Fabio Alejandro Pulido Sandoval,25,DIURNO,JUEVES,16:00,18:00,229-104,229 - Howard Rochester,SALON,SALA DE VIDEO 1,27/08/2026 - 12/12/2026
2026739,Fundamentos de gobierno urbano,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,YENCY CONTRERAS ORTIZ,43,DIURNO,MIÉRCOLES,11:00,13:00,310-207,310 - Antonio García Nossa,SALON,SALON 207,27/08/2026 - 16/12/2026
2026739,Fundamentos de gobierno urbano,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,YENCY CONTRERAS ORTIZ,43,DIURNO,VIERNES,11:00,13:00,310-207,310 - Antonio García Nossa,SALON,SALON 207,27/08/2026 - 16/12/2026
2017810,Fundamentos de palinología básica y aplicada,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICA,Jesus Orlando Rangel Churio; Marisol Amaya Marquez; ALEXIS JARAMILLO JUSTINICO,18,DIURNO,MARTES,09:00,11:00,425-102,425 - Instituto de Ciencias Naturales,LABORATORIO,SALON DOCENTE,27/08/2026 - 17/12/2026
2017810,Fundamentos de palinología básica y aplicada,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,2,(1) Grupo 1,CLASE TEORICA,Jesus Orlando Rangel Churio; Marisol Amaya Marquez; ALEXIS JARAMILLO JUSTINICO,18,DIURNO,JUEVES,07:00,09:00,425-102,425 - Instituto de Ciencias Naturales,LABORATORIO,SALON DOCENTE,27/08/2026 - 17/12/2026
2021149,Galileo,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1 - Clase presencial,CLASE TEORICA,Carlos Augusto Hernandez Rodriguez,90,DIURNO,MARTES,14:00,18:00,476-109,476 - Juan Herkrath Muller,AUDITORIO,AUDITORIO JUAN HERKRATH MÜLLER,27/08/2026 - 16/12/2026
2020994,Genetica de insectos de interes economico,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,CLASE TEORICA,Elena Luisa Margarita Brochero,30,DIURNO,JUEVES,09:00,12:00,500-130,500 - Ciencias Agrarias,SALON,SALON DE CLASE 130,27/08/2026 - 17/12/2026
2029505,Hacia dónde vamos? Visiones sobre el futuro de la humanidad,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) Grupo 1,,Diana Marcela Rojas Rivera,20,DIURNO,LUNES,10:00,13:00,224-3030,224 - Manuel Ancizar,SALON,SALON DE CLASE - IEPRI,27/08/2026 - 17/12/2026
2023250,Herramientas modernas para la administración,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023250-1 Herramientas modernas para la administración,,Luis Eduardo Benitez Hernandez,0,DIURNO,MARTES,07:00,09:00,453-417,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-417,24/08/2026 - 17/12/2026
2023250,Herramientas modernas para la administración,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023250-1 Herramientas modernas para la administración,,Luis Eduardo Benitez Hernandez,0,DIURNO,JUEVES,07:00,09:00,406-224,406 - Carlos Alfonso Cortés Amador,SALON,SALA DE POSGRADO 406-224,24/08/2026 - 17/12/2026
2029607,Historia de las drogas,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) GRUPO 1,CLASE TEORICA,Andres Lopez Restrepo,20,DIURNO,JUEVES,11:00,14:00,224-3030,224 - Manuel Ancizar,SALON,SALON DE CLASE - IEPRI,24/08/2026 - 17/12/2026
2015191,Historia politica y socieconomica de colombia del s. xx,2542 INGENIERÍA CIVIL,ELEGIBLES,3,(1) Grupo 1- Presencial,CLASE MAGISTRAL,Silvia Juliana Becerra Ostos,45,DIURNO,LUNES,18:00,20:00,201-114,201 - Arturo Valencia Zea,SALON,SALON DE CLASE,24/08/2026 - 12/12/2026
2015191,Historia politica y socieconomica de colombia del s. xx,2542 INGENIERÍA CIVIL,ELEGIBLES,3,(1) Grupo 1- Presencial,CLASE MAGISTRAL,Silvia Juliana Becerra Ostos,45,DIURNO,MARTES,18:00,20:00,201-211,201 - Arturo Valencia Zea,SALON,SALON DE CLASE,24/08/2026 - 12/12/2026
2015191,Historia politica y socieconomica de colombia del s. xx,2542 INGENIERÍA CIVIL,ELEGIBLES,3,(2) Grupo 2- Presencial,CLASE MAGISTRAL,David Alberto Roll Velez,45,DIURNO,MARTES,11:00,13:00,610-209,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 209,24/08/2026 - 12/12/2026
2015191,Historia politica y socieconomica de colombia del s. xx,2542 INGENIERÍA CIVIL,ELEGIBLES,3,(2) Grupo 2- Presencial,CLASE MAGISTRAL,David Alberto Roll Velez,45,DIURNO,JUEVES,11:00,13:00,610-209,610 - CISU - Centro de Integración de Servicios Universitarios,,AULA 209,24/08/2026 - 12/12/2026
2023286,Ingenieria estrategica,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023286-1 Ingenieria estrategica,CLASE TEORICA,Juan Edilberto Rincon Pardo,0,DIURNO,MARTES,09:00,11:00,454-202,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-202,24/08/2026 - 12/12/2026
2023286,Ingenieria estrategica,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023286-1 Ingenieria estrategica,CLASE TEORICA,Juan Edilberto Rincon Pardo,0,DIURNO,JUEVES,09:00,11:00,454-203,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-203,24/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,MARTES,07:00,09:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,MIÉRCOLES,07:00,09:00,DE EDUC.CONTINUADA,310-201,310 - Antonio García Nossa,PROG,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,JUEVES,07:00,09:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,VIERNES,07:00,09:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,MARTES,11:00,13:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,MIÉRCOLES,11:00,13:00,454-202,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-202,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,JUEVES,11:00,13:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Jenny Alejandra Acosta Reyes,0,DIURNO,VIERNES,11:00,13:00,453-105,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-105,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,MARTES,11:00,13:00,454-301,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-301,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,MIÉRCOLES,11:00,13:00,454-307,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-307,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,JUEVES,11:00,13:00,454-202,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-202,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,VIERNES,11:00,13:00,453-415,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-415,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,LUNES,14:00,16:00,401-207,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-207,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,MARTES,14:00,16:00,453-115,453 - Guillermina Uribe Bone,SALA DE INFORMATICA Y/O DE COMPUTO,SALON DE CLASE 453-115,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,MIÉRCOLES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Karen Dayana Rodriguez Castaneda,0,DIURNO,JUEVES,14:00,16:00,453-109,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-109,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,LUNES,14:00,16:00,401-202,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-202,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,MARTES,14:00,16:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,MIÉRCOLES,14:00,16:00,453-415,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-415,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,JUEVES,14:00,16:00,401-306,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-306,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,LUNES,16:00,18:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,MARTES,16:00,18:00,453-111,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-111,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,MIÉRCOLES,16:00,18:00,453-115,453 - Guillermina Uribe Bone,SALA DE INFORMATICA Y/O DE COMPUTO,SALON DE CLASE 453-115,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,JUEVES,16:00,18:00,401-102,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-102,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,LUNES,16:00,18:00,453-407,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-407,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,MARTES,16:00,18:00,453-115,453 - Guillermina Uribe Bone,SALA DE INFORMATICA Y/O DE COMPUTO,SALON DE CLASE 453-115,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,MIÉRCOLES,16:00,18:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,SENDA VALENTINA MARÍA GARCÍA CASTAÑO,0,DIURNO,JUEVES,16:00,18:00,453-111,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-111,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,LUNES,18:00,20:00,401-105,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,MARTES,18:00,20:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,MIÉRCOLES,18:00,20:00,401-202,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-202,27/08/2026 - 12/12/2026
2026054,Inglés Intensivo I,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,ADRIANA DE LOS ANGELES QUINTERO ORJUELA,0,DIURNO,JUEVES,18:00,20:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Roger Barragan Fonseca,0,DIURNO,MARTES,07:00,09:00,454-206,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-206,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Roger Barragan Fonseca,0,DIURNO,MIÉRCOLES,07:00,09:00,454-206,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-206,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Roger Barragan Fonseca,0,DIURNO,JUEVES,07:00,09:00,454-206,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-206,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Roger Barragan Fonseca,0,DIURNO,VIERNES,07:00,09:00,454-206,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-206,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,OLGA INES GOMEZ VILLEGAS,0,DIURNO,MARTES,11:00,13:00,454-208,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-208,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,OLGA INES GOMEZ VILLEGAS,0,DIURNO,MIÉRCOLES,11:00,13:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,OLGA INES GOMEZ VILLEGAS,0,DIURNO,JUEVES,11:00,13:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,OLGA INES GOMEZ VILLEGAS,0,DIURNO,VIERNES,11:00,13:00,453-103,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-103,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,MARTES,11:00,13:00,454-202,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-202,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,MIÉRCOLES,11:00,13:00,454-301,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-301,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,JUEVES,11:00,13:00,471-222B,471 - José Félix Patiño Restrepo,,AULA TEORICA,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,VIERNES,11:00,13:00,453-307,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-307 (SALA TIC),27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Gustavo Garzon Gomez,0,DIURNO,LUNES,14:00,16:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Gustavo Garzon Gomez,0,DIURNO,MARTES,14:00,16:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Gustavo Garzon Gomez,0,DIURNO,MIÉRCOLES,14:00,16:00,311-201,311 - Lauchlin Currie,SALON,AULA,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Gustavo Garzon Gomez,0,DIURNO,JUEVES,14:00,16:00,401-105,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,LUNES,16:00,18:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 17/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,MARTES,16:00,18:00,311-102,311 - Lauchlin Currie,SALON,AULA,27/08/2026 - 17/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,MIÉRCOLES,16:00,18:00,,,,,27/08/2026 - 17/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,JUEVES,16:00,18:00,453-313,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-313,27/08/2026 - 17/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,LUNES,16:00,18:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,MARTES,16:00,18:00,401-207,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-207,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,MIÉRCOLES,16:00,18:00,471-116,471 - José Félix Patiño Restrepo,,SALON DE CLASE - NO DISPONIBLE PARA EL RESTO DE LA UNIVERSIDAD,27/08/2026 - 12/12/2026
